item_id,text,system,score
item-177,"Given a changelog about unit conversion: Say whether this describes a regression, in one word. Answer concisely.",llama-3-8b,0
item-177,"Given a changelog about unit conversion: Say whether this describes a regression, in one word. Answer concisely.",mistral-7b,0
item-177,"Given a changelog about unit conversion: Say whether this describes a regression, in one word. Answer concisely.",claude-haiku,0
item-177,"Given a changelog about unit conversion: Say whether this describes a regression, in one word. Answer concisely.",gpt-4o,1
item-177,"Given a changelog about unit conversion: Say whether this describes a regression, in one word. Answer concisely.",claude-sonnet,1
item-177,"Given a changelog about unit conversion: Say whether this describes a regression, in one word. Answer concisely.",gemini-flash,0
item-177,"Given a changelog about unit conversion: Say whether this describes a regression, in one word. Answer concisely.",qwen-72b,0
item-178,Given a shell transcript about JSON extraction: Name the file most likely to contain the bug. Answer concisely.,gpt-4o-mini,0
item-178,Given a shell transcript about JSON extraction: Name the file most likely to contain the bug. Answer concisely.,llama-3-8b,0
item-178,Given a shell transcript about JSON extraction: Name the file most likely to contain the bug. Answer concisely.,mistral-7b,0
item-178,Given a shell transcript about JSON extraction: Name the file most likely to contain the bug. Answer concisely.,claude-haiku,0
item-178,Given a shell transcript about JSON extraction: Name the file most likely to contain the bug. Answer concisely.,gpt-4o,0
item-178,Given a shell transcript about JSON extraction: Name the file most likely to contain the bug. Answer concisely.,claude-sonnet,1
item-178,Given a shell transcript about JSON extraction: Name the file most likely to contain the bug. Answer concisely.,gemini-flash,1
item-178,Given a shell transcript about JSON extraction: Name the file most likely to contain the bug. Answer concisely.,qwen-72b,1
item-179,Given a changelog about summarisation: List the table names this touches. Answer concisely.,gpt-4o-mini,0
item-179,Given a changelog about summarisation: List the table names this touches. Answer concisely.,llama-3-8b,1
item-179,Given a changelog about summarisation: List the table names this touches. Answer concisely.,mistral-7b,0
item-179,Given a changelog about summarisation: List the table names this touches. Answer concisely.,claude-haiku,1
item-179,Given a changelog about summarisation: List the table names this touches. Answer concisely.,gpt-4o,1
item-179,Given a changelog about summarisation: List the table names this touches. Answer concisely.,claude-sonnet,1
item-179,Given a changelog about summarisation: List the table names this touches. Answer concisely.,gemini-flash,0
item-179,Given a changelog about summarisation: List the table names this touches. Answer concisely.,qwen-72b,0
item-180,Given an invoice about code review: Return the total as a number with no currency symbol. Answer concisely.,gpt-4o-mini,0
item-180,Given an invoice about code review: Return the total as a number with no currency symbol. Answer concisely.,llama-3-8b,0
item-180,Given an invoice about code review: Return the total as a number with no currency symbol. Answer concisely.,mistral-7b,0
item-180,Given an invoice about code review: Return the total as a number with no currency symbol. Answer concisely.,claude-haiku,1
item-180,Given an invoice about code review: Return the total as a number with no currency symbol. Answer concisely.,gpt-4o,1
item-180,Given an invoice about code review: Return the total as a number with no currency symbol. Answer concisely.,claude-sonnet,0
item-180,Given an invoice about code review: Return the total as a number with no currency symbol. Answer concisely.,gemini-flash,1
item-180,Given an invoice about code review: Return the total as a number with no currency symbol. Answer concisely.,qwen-72b,1
item-181,"Given an email thread about regex writing: Summarise what changed, in under twenty words. Answer concisely.",gpt-4o-mini,0
item-181,"Given an email thread about regex writing: Summarise what changed, in under twenty words. Answer concisely.",llama-3-8b,1
item-181,"Given an email thread about regex writing: Summarise what changed, in under twenty words. Answer concisely.",mistral-7b,1
item-181,"Given an email thread about regex writing: Summarise what changed, in under twenty words. Answer concisely.",claude-haiku,1
item-181,"Given an email thread about regex writing: Summarise what changed, in under twenty words. Answer concisely.",gpt-4o,0
item-181,"Given an email thread about regex writing: Summarise what changed, in under twenty words. Answer concisely.",claude-sonnet,0
item-181,"Given an email thread about regex writing: Summarise what changed, in under twenty words. Answer concisely.",gemini-flash,1
item-181,"Given an email thread about regex writing: Summarise what changed, in under twenty words. Answer concisely.",qwen-72b,0
item-182,"Given a log line about tone rewriting: Say whether this describes a regression, in one word. Answer concisely.",gpt-4o-mini,1
item-182,"Given a log line about tone rewriting: Say whether this describes a regression, in one word. Answer concisely.",llama-3-8b,1
item-182,"Given a log line about tone rewriting: Say whether this describes a regression, in one word. Answer concisely.",mistral-7b,0
item-182,"Given a log line about tone rewriting: Say whether this describes a regression, in one word. Answer concisely.",claude-haiku,1
item-182,"Given a log line about tone rewriting: Say whether this describes a regression, in one word. Answer concisely.",gpt-4o,1
item-182,"Given a log line about tone rewriting: Say whether this describes a regression, in one word. Answer concisely.",claude-sonnet,1
item-182,"Given a log line about tone rewriting: Say whether this describes a regression, in one word. Answer concisely.",gemini-flash,0
item-182,"Given a log line about tone rewriting: Say whether this describes a regression, in one word. Answer concisely.",qwen-72b,0
item-183,Given a PR description about citation lookup: Extract every date and normalise it to ISO 8601. Answer concisely.,gpt-4o-mini,1
item-183,Given a PR description about citation lookup: Extract every date and normalise it to ISO 8601. Answer concisely.,llama-3-8b,1
item-183,Given a PR description about citation lookup: Extract every date and normalise it to ISO 8601. Answer concisely.,mistral-7b,0
item-183,Given a PR description about citation lookup: Extract every date and normalise it to ISO 8601. Answer concisely.,claude-haiku,1
item-183,Given a PR description about citation lookup: Extract every date and normalise it to ISO 8601. Answer concisely.,gpt-4o,0
item-183,Given a PR description about citation lookup: Extract every date and normalise it to ISO 8601. Answer concisely.,claude-sonnet,0
item-183,Given a PR description about citation lookup: Extract every date and normalise it to ISO 8601. Answer concisely.,gemini-flash,1
item-183,Given a PR description about citation lookup: Extract every date and normalise it to ISO 8601. Answer concisely.,qwen-72b,1
item-184,Given a stack trace about arithmetic word problems: List the table names this touches. Answer concisely.,gpt-4o-mini,0
item-184,Given a stack trace about arithmetic word problems: List the table names this touches. Answer concisely.,llama-3-8b,0
item-184,Given a stack trace about arithmetic word problems: List the table names this touches. Answer concisely.,mistral-7b,1
item-184,Given a stack trace about arithmetic word problems: List the table names this touches. Answer concisely.,claude-haiku,0
item-184,Given a stack trace about arithmetic word problems: List the table names this touches. Answer concisely.,gpt-4o,1
item-184,Given a stack trace about arithmetic word problems: List the table names this touches. Answer concisely.,claude-sonnet,0
item-184,Given a stack trace about arithmetic word problems: List the table names this touches. Answer concisely.,gemini-flash,1
item-184,Given a stack trace about arithmetic word problems: List the table names this touches. Answer concisely.,qwen-72b,1
item-185,"Given a support ticket about SQL generation: Say whether this describes a regression, in one word. Answer concisely.",gpt-4o-mini,0
item-185,"Given a support ticket about SQL generation: Say whether this describes a regression, in one word. Answer concisely.",llama-3-8b,0
item-185,"Given a support ticket about SQL generation: Say whether this describes a regression, in one word. Answer concisely.",mistral-7b,1
item-185,"Given a support ticket about SQL generation: Say whether this describes a regression, in one word. Answer concisely.",claude-haiku,1
item-185,"Given a support ticket about SQL generation: Say whether this describes a regression, in one word. Answer concisely.",gpt-4o,1
item-185,"Given a support ticket about SQL generation: Say whether this describes a regression, in one word. Answer concisely.",claude-sonnet,1
item-185,"Given a support ticket about SQL generation: Say whether this describes a regression, in one word. Answer concisely.",gemini-flash,0
item-185,"Given a support ticket about SQL generation: Say whether this describes a regression, in one word. Answer concisely.",qwen-72b,1
item-186,Given a config file about code review: Rewrite this for a customer who is already annoyed.,gpt-4o-mini,1
item-186,Given a config file about code review: Rewrite this for a customer who is already annoyed.,llama-3-8b,1
item-186,Given a config file about code review: Rewrite this for a customer who is already annoyed.,mistral-7b,1
item-186,Given a config file about code review: Rewrite this for a customer who is already annoyed.,claude-haiku,1
item-186,Given a config file about code review: Rewrite this for a customer who is already annoyed.,gpt-4o,1
item-186,Given a config file about code review: Rewrite this for a customer who is already annoyed.,claude-sonnet,1
item-186,Given a config file about code review: Rewrite this for a customer who is already annoyed.,gemini-flash,1
item-186,Given a config file about code review: Rewrite this for a customer who is already annoyed.,qwen-72b,0
item-187,Given a log line about regex writing: Extract every date and normalise it to ISO 8601.,gpt-4o-mini,1
item-187,Given a log line about regex writing: Extract every date and normalise it to ISO 8601.,llama-3-8b,1
item-187,Given a log line about regex writing: Extract every date and normalise it to ISO 8601.,mistral-7b,0
item-187,Given a log line about regex writing: Extract every date and normalise it to ISO 8601.,claude-haiku,1
item-187,Given a log line about regex writing: Extract every date and normalise it to ISO 8601.,gpt-4o,0
item-187,Given a log line about regex writing: Extract every date and normalise it to ISO 8601.,claude-sonnet,1
item-187,Given a log line about regex writing: Extract every date and normalise it to ISO 8601.,gemini-flash,1
item-187,Given a log line about regex writing: Extract every date and normalise it to ISO 8601.,qwen-72b,1
item-188,Given a config file about tone rewriting: List the table names this touches.,gpt-4o-mini,1
item-188,Given a config file about tone rewriting: List the table names this touches.,llama-3-8b,0
item-188,Given a config file about tone rewriting: List the table names this touches.,mistral-7b,0
item-188,Given a config file about tone rewriting: List the table names this touches.,claude-haiku,0
item-188,Given a config file about tone rewriting: List the table names this touches.,gpt-4o,1
item-188,Given a config file about tone rewriting: List the table names this touches.,claude-sonnet,1
item-188,Given a config file about tone rewriting: List the table names this touches.,gemini-flash,1
item-188,Given a config file about tone rewriting: List the table names this touches.,qwen-72b,1
item-189,"Given a log line about citation lookup: Say whether this describes a regression, in one word.",gpt-4o-mini,0
item-189,"Given a log line about citation lookup: Say whether this describes a regression, in one word.",llama-3-8b,0
item-189,"Given a log line about citation lookup: Say whether this describes a regression, in one word.",mistral-7b,1
item-189,"Given a log line about citation lookup: Say whether this describes a regression, in one word.",claude-haiku,0
item-189,"Given a log line about citation lookup: Say whether this describes a regression, in one word.",gpt-4o,1
item-189,"Given a log line about citation lookup: Say whether this describes a regression, in one word.",claude-sonnet,0
item-189,"Given a log line about citation lookup: Say whether this describes a regression, in one word.",gemini-flash,1
item-189,"Given a log line about citation lookup: Say whether this describes a regression, in one word.",qwen-72b,1
item-190,"Given a shell transcript about arithmetic word problems: Summarise what changed, in under twenty words.",gpt-4o-mini,0
item-190,"Given a shell transcript about arithmetic word problems: Summarise what changed, in under twenty words.",llama-3-8b,1
item-190,"Given a shell transcript about arithmetic word problems: Summarise what changed, in under twenty words.",mistral-7b,0
item-190,"Given a shell transcript about arithmetic word problems: Summarise what changed, in under twenty words.",claude-haiku,0
item-190,"Given a shell transcript about arithmetic word problems: Summarise what changed, in under twenty words.",gpt-4o,1
item-190,"Given a shell transcript about arithmetic word problems: Summarise what changed, in under twenty words.",claude-sonnet,1
item-190,"Given a shell transcript about arithmetic word problems: Summarise what changed, in under twenty words.",gemini-flash,1
item-190,"Given a shell transcript about arithmetic word problems: Summarise what changed, in under twenty words.",qwen-72b,1
item-191,Given a CSV export about SQL generation: Rewrite this for a customer who is already annoyed.,gpt-4o-mini,0
item-191,Given a CSV export about SQL generation: Rewrite this for a customer who is already annoyed.,llama-3-8b,1
item-191,Given a CSV export about SQL generation: Rewrite this for a customer who is already annoyed.,mistral-7b,1
item-191,Given a CSV export about SQL generation: Rewrite this for a customer who is already annoyed.,claude-haiku,1
item-191,Given a CSV export about SQL generation: Rewrite this for a customer who is already annoyed.,gpt-4o,1
item-191,Given a CSV export about SQL generation: Rewrite this for a customer who is already annoyed.,claude-sonnet,1
item-191,Given a CSV export about SQL generation: Rewrite this for a customer who is already annoyed.,gemini-flash,1
item-191,Given a CSV export about SQL generation: Rewrite this for a customer who is already annoyed.,qwen-72b,0
item-192,Given an invoice about date parsing: Extract every date and normalise it to ISO 8601.,gpt-4o-mini,1
item-192,Given an invoice about date parsing: Extract every date and normalise it to ISO 8601.,llama-3-8b,0
item-192,Given an invoice about date parsing: Extract every date and normalise it to ISO 8601.,mistral-7b,0
item-192,Given an invoice about date parsing: Extract every date and normalise it to ISO 8601.,claude-haiku,1
item-192,Given an invoice about date parsing: Extract every date and normalise it to ISO 8601.,gpt-4o,1
item-192,Given an invoice about date parsing: Extract every date and normalise it to ISO 8601.,claude-sonnet,1
item-192,Given an invoice about date parsing: Extract every date and normalise it to ISO 8601.,gemini-flash,1
item-192,Given an invoice about date parsing: Extract every date and normalise it to ISO 8601.,qwen-72b,1
item-193,Given a CSV export about unit conversion: Give the smallest regex that matches all of these and nothing else.,gpt-4o-mini,0
item-193,Given a CSV export about unit conversion: Give the smallest regex that matches all of these and nothing else.,llama-3-8b,0
item-193,Given a CSV export about unit conversion: Give the smallest regex that matches all of these and nothing else.,mistral-7b,1
item-193,Given a CSV export about unit conversion: Give the smallest regex that matches all of these and nothing else.,claude-haiku,0
item-193,Given a CSV export about unit conversion: Give the smallest regex that matches all of these and nothing else.,gpt-4o,0
item-193,Given a CSV export about unit conversion: Give the smallest regex that matches all of these and nothing else.,claude-sonnet,0
item-193,Given a CSV export about unit conversion: Give the smallest regex that matches all of these and nothing else.,gemini-flash,1
item-193,Given a CSV export about unit conversion: Give the smallest regex that matches all of these and nothing else.,qwen-72b,1
item-194,Given a log line about JSON extraction: Rewrite this for a customer who is already annoyed.,gpt-4o-mini,0
item-194,Given a log line about JSON extraction: Rewrite this for a customer who is already annoyed.,llama-3-8b,0
item-194,Given a log line about JSON extraction: Rewrite this for a customer who is already annoyed.,mistral-7b,1
item-194,Given a log line about JSON extraction: Rewrite this for a customer who is already annoyed.,claude-haiku,0
item-194,Given a log line about JSON extraction: Rewrite this for a customer who is already annoyed.,gpt-4o,1
item-194,Given a log line about JSON extraction: Rewrite this for a customer who is already annoyed.,claude-sonnet,1
item-194,Given a log line about JSON extraction: Rewrite this for a customer who is already annoyed.,gemini-flash,1
item-194,Given a log line about JSON extraction: Rewrite this for a customer who is already annoyed.,qwen-72b,0
item-195,Given a shell transcript about summarisation: Extract every date and normalise it to ISO 8601.,gpt-4o-mini,1
item-195,Given a shell transcript about summarisation: Extract every date and normalise it to ISO 8601.,llama-3-8b,1
item-195,Given a shell transcript about summarisation: Extract every date and normalise it to ISO 8601.,mistral-7b,0
item-195,Given a shell transcript about summarisation: Extract every date and normalise it to ISO 8601.,claude-haiku,1
item-195,Given a shell transcript about summarisation: Extract every date and normalise it to ISO 8601.,gpt-4o,1
item-195,Given a shell transcript about summarisation: Extract every date and normalise it to ISO 8601.,claude-sonnet,1
item-195,Given a shell transcript about summarisation: Extract every date and normalise it to ISO 8601.,gemini-flash,0
item-195,Given a shell transcript about summarisation: Extract every date and normalise it to ISO 8601.,qwen-72b,1
item-196,Given a stack trace about code review: List the table names this touches.,gpt-4o-mini,0
item-196,Given a stack trace about code review: List the table names this touches.,llama-3-8b,0
item-196,Given a stack trace about code review: List the table names this touches.,mistral-7b,0
item-196,Given a stack trace about code review: List the table names this touches.,claude-haiku,1
item-196,Given a stack trace about code review: List the table names this touches.,gpt-4o,0
item-196,Given a stack trace about code review: List the table names this touches.,claude-sonnet,1
item-196,Given a stack trace about code review: List the table names this touches.,gemini-flash,1
item-196,Given a stack trace about code review: List the table names this touches.,qwen-72b,1
item-197,"Given a support ticket about regex writing: Say whether this describes a regression, in one word.",gpt-4o-mini,1
item-197,"Given a support ticket about regex writing: Say whether this describes a regression, in one word.",llama-3-8b,0
item-197,"Given a support ticket about regex writing: Say whether this describes a regression, in one word.",mistral-7b,0
item-197,"Given a support ticket about regex writing: Say whether this describes a regression, in one word.",claude-haiku,0
item-197,"Given a support ticket about regex writing: Say whether this describes a regression, in one word.",gpt-4o,1
item-197,"Given a support ticket about regex writing: Say whether this describes a regression, in one word.",claude-sonnet,1
item-197,"Given a support ticket about regex writing: Say whether this describes a regression, in one word.",gemini-flash,1
item-197,"Given a support ticket about regex writing: Say whether this describes a regression, in one word.",qwen-72b,1
item-198,Given a config file about tone rewriting: Name the file most likely to contain the bug.,gpt-4o-mini,1
item-198,Given a config file about tone rewriting: Name the file most likely to contain the bug.,llama-3-8b,0
item-198,Given a config file about tone rewriting: Name the file most likely to contain the bug.,mistral-7b,0
item-198,Given a config file about tone rewriting: Name the file most likely to contain the bug.,claude-haiku,1
item-198,Given a config file about tone rewriting: Name the file most likely to contain the bug.,gpt-4o,1
item-198,Given a config file about tone rewriting: Name the file most likely to contain the bug.,claude-sonnet,1
item-198,Given a config file about tone rewriting: Name the file most likely to contain the bug.,gemini-flash,1
item-198,Given a config file about tone rewriting: Name the file most likely to contain the bug.,qwen-72b,1
item-199,Given a log line about citation lookup: List the table names this touches.,gpt-4o-mini,0
item-199,Given a log line about citation lookup: List the table names this touches.,llama-3-8b,1
item-199,Given a log line about citation lookup: List the table names this touches.,mistral-7b,0
item-199,Given a log line about citation lookup: List the table names this touches.,claude-haiku,0
item-199,Given a log line about citation lookup: List the table names this touches.,gpt-4o,1
item-199,Given a log line about citation lookup: List the table names this touches.,claude-sonnet,1
item-199,Given a log line about citation lookup: List the table names this touches.,gemini-flash,1
item-199,Given a log line about citation lookup: List the table names this touches.,qwen-72b,0
item-200,Given a PR description about arithmetic word problems: Return the total as a number with no currency symbol.,gpt-4o-mini,1
item-200,Given a PR description about arithmetic word problems: Return the total as a number with no currency symbol.,llama-3-8b,0
item-200,Given a PR description about arithmetic word problems: Return the total as a number with no currency symbol.,mistral-7b,1
item-200,Given a PR description about arithmetic word problems: Return the total as a number with no currency symbol.,claude-haiku,1
item-200,Given a PR description about arithmetic word problems: Return the total as a number with no currency symbol.,gpt-4o,1
item-200,Given a PR description about arithmetic word problems: Return the total as a number with no currency symbol.,claude-sonnet,0
item-200,Given a PR description about arithmetic word problems: Return the total as a number with no currency symbol.,gemini-flash,0
item-200,Given a PR description about arithmetic word problems: Return the total as a number with no currency symbol.,qwen-72b,1
item-201,Given a changelog about SQL generation: Give the smallest regex that matches all of these and nothing else.,gpt-4o-mini,1
item-201,Given a changelog about SQL generation: Give the smallest regex that matches all of these and nothing else.,llama-3-8b,0
item-201,Given a changelog about SQL generation: Give the smallest regex that matches all of these and nothing else.,mistral-7b,0
item-201,Given a changelog about SQL generation: Give the smallest regex that matches all of these and nothing else.,claude-haiku,0
item-201,Given a changelog about SQL generation: Give the smallest regex that matches all of these and nothing else.,gpt-4o,1
item-201,Given a changelog about SQL generation: Give the smallest regex that matches all of these and nothing else.,claude-sonnet,1
item-201,Given a changelog about SQL generation: Give the smallest regex that matches all of these and nothing else.,gemini-flash,0
item-201,Given a changelog about SQL generation: Give the smallest regex that matches all of these and nothing else.,qwen-72b,1
item-202,Given a PR description about date parsing: Rewrite this for a customer who is already annoyed.,gpt-4o-mini,1
item-202,Given a PR description about date parsing: Rewrite this for a customer who is already annoyed.,llama-3-8b,1
item-202,Given a PR description about date parsing: Rewrite this for a customer who is already annoyed.,mistral-7b,0
item-202,Given a PR description about date parsing: Rewrite this for a customer who is already annoyed.,claude-haiku,1
item-202,Given a PR description about date parsing: Rewrite this for a customer who is already annoyed.,gpt-4o,1
item-202,Given a PR description about date parsing: Rewrite this for a customer who is already annoyed.,claude-sonnet,1
item-202,Given a PR description about date parsing: Rewrite this for a customer who is already annoyed.,gemini-flash,1
item-202,Given a PR description about date parsing: Rewrite this for a customer who is already annoyed.,qwen-72b,1
item-203,Given a CSV export about unit conversion: Extract every date and normalise it to ISO 8601.,gpt-4o-mini,1
item-203,Given a CSV export about unit conversion: Extract every date and normalise it to ISO 8601.,llama-3-8b,0
item-203,Given a CSV export about unit conversion: Extract every date and normalise it to ISO 8601.,mistral-7b,0
item-203,Given a CSV export about unit conversion: Extract every date and normalise it to ISO 8601.,claude-haiku,1
item-203,Given a CSV export about unit conversion: Extract every date and normalise it to ISO 8601.,gpt-4o,1
item-203,Given a CSV export about unit conversion: Extract every date and normalise it to ISO 8601.,claude-sonnet,1
item-203,Given a CSV export about unit conversion: Extract every date and normalise it to ISO 8601.,gemini-flash,0
item-203,Given a CSV export about unit conversion: Extract every date and normalise it to ISO 8601.,qwen-72b,1
item-204,Given a support ticket about JSON extraction: Give the smallest regex that matches all of these and nothing else.,gpt-4o-mini,1
item-204,Given a support ticket about JSON extraction: Give the smallest regex that matches all of these and nothing else.,llama-3-8b,0
item-204,Given a support ticket about JSON extraction: Give the smallest regex that matches all of these and nothing else.,mistral-7b,0
item-204,Given a support ticket about JSON extraction: Give the smallest regex that matches all of these and nothing else.,claude-haiku,0
item-204,Given a support ticket about JSON extraction: Give the smallest regex that matches all of these and nothing else.,gpt-4o,1
item-204,Given a support ticket about JSON extraction: Give the smallest regex that matches all of these and nothing else.,claude-sonnet,0
item-204,Given a support ticket about JSON extraction: Give the smallest regex that matches all of these and nothing else.,gemini-flash,1
item-204,Given a support ticket about JSON extraction: Give the smallest regex that matches all of these and nothing else.,qwen-72b,1
item-205,"Given a config file about summarisation: Say whether this describes a regression, in one word.",gpt-4o-mini,0
item-205,"Given a config file about summarisation: Say whether this describes a regression, in one word.",llama-3-8b,0
item-205,"Given a config file about summarisation: Say whether this describes a regression, in one word.",mistral-7b,1
item-205,"Given a config file about summarisation: Say whether this describes a regression, in one word.",claude-haiku,1
item-205,"Given a config file about summarisation: Say whether this describes a regression, in one word.",gpt-4o,1
item-205,"Given a config file about summarisation: Say whether this describes a regression, in one word.",claude-sonnet,1
item-205,"Given a config file about summarisation: Say whether this describes a regression, in one word.",gemini-flash,0
item-205,"Given a config file about summarisation: Say whether this describes a regression, in one word.",qwen-72b,1
item-206,Given a receipt about code review: Name the file most likely to contain the bug.,gpt-4o-mini,0
item-206,Given a receipt about code review: Name the file most likely to contain the bug.,llama-3-8b,0
item-206,Given a receipt about code review: Name the file most likely to contain the bug.,mistral-7b,0
item-206,Given a receipt about code review: Name the file most likely to contain the bug.,claude-haiku,1
item-206,Given a receipt about code review: Name the file most likely to contain the bug.,gpt-4o,1
item-206,Given a receipt about code review: Name the file most likely to contain the bug.,claude-sonnet,1
item-206,Given a receipt about code review: Name the file most likely to contain the bug.,gemini-flash,1
item-206,Given a receipt about code review: Name the file most likely to contain the bug.,qwen-72b,1
item-207,Given an email thread about regex writing: List the table names this touches.,gpt-4o-mini,0
item-207,Given an email thread about regex writing: List the table names this touches.,llama-3-8b,1
item-207,Given an email thread about regex writing: List the table names this touches.,mistral-7b,0
item-207,Given an email thread about regex writing: List the table names this touches.,claude-haiku,0
item-207,Given an email thread about regex writing: List the table names this touches.,gpt-4o,0
item-207,Given an email thread about regex writing: List the table names this touches.,claude-sonnet,0
item-207,Given an email thread about regex writing: List the table names this touches.,gemini-flash,1
item-207,Given an email thread about regex writing: List the table names this touches.,qwen-72b,1
item-208,Given a changelog about tone rewriting: Extract every date and normalise it to ISO 8601.,gpt-4o-mini,0
item-208,Given a changelog about tone rewriting: Extract every date and normalise it to ISO 8601.,llama-3-8b,0
item-208,Given a changelog about tone rewriting: Extract every date and normalise it to ISO 8601.,mistral-7b,1
item-208,Given a changelog about tone rewriting: Extract every date and normalise it to ISO 8601.,claude-haiku,0
item-208,Given a changelog about tone rewriting: Extract every date and normalise it to ISO 8601.,gpt-4o,1
item-208,Given a changelog about tone rewriting: Extract every date and normalise it to ISO 8601.,claude-sonnet,1
item-208,Given a changelog about tone rewriting: Extract every date and normalise it to ISO 8601.,gemini-flash,1
item-208,Given a changelog about tone rewriting: Extract every date and normalise it to ISO 8601.,qwen-72b,1
item-209,Given an invoice about citation lookup: Give the smallest regex that matches all of these and nothing else.,gpt-4o-mini,0
item-209,Given an invoice about citation lookup: Give the smallest regex that matches all of these and nothing else.,llama-3-8b,0
item-209,Given an invoice about citation lookup: Give the smallest regex that matches all of these and nothing else.,mistral-7b,0
item-209,Given an invoice about citation lookup: Give the smallest regex that matches all of these and nothing else.,claude-haiku,1
item-209,Given an invoice about citation lookup: Give the smallest regex that matches all of these and nothing else.,gpt-4o,1
item-209,Given an invoice about citation lookup: Give the smallest regex that matches all of these and nothing else.,claude-sonnet,0
item-209,Given an invoice about citation lookup: Give the smallest regex that matches all of these and nothing else.,gemini-flash,1
item-209,Given an invoice about citation lookup: Give the smallest regex that matches all of these and nothing else.,qwen-72b,1
item-210,"Given a config file about arithmetic word problems: Say whether this describes a regression, in one word.",gpt-4o-mini,1
item-210,"Given a config file about arithmetic word problems: Say whether this describes a regression, in one word.",llama-3-8b,1
item-210,"Given a config file about arithmetic word problems: Say whether this describes a regression, in one word.",mistral-7b,1
item-210,"Given a config file about arithmetic word problems: Say whether this describes a regression, in one word.",claude-haiku,1
item-210,"Given a config file about arithmetic word problems: Say whether this describes a regression, in one word.",gpt-4o,1
item-210,"Given a config file about arithmetic word problems: Say whether this describes a regression, in one word.",claude-sonnet,1
item-210,"Given a config file about arithmetic word problems: Say whether this describes a regression, in one word.",gemini-flash,1
item-210,"Given a config file about arithmetic word problems: Say whether this describes a regression, in one word.",qwen-72b,1
item-211,Given a log line about SQL generation: Name the file most likely to contain the bug.,gpt-4o-mini,1
item-211,Given a log line about SQL generation: Name the file most likely to contain the bug.,llama-3-8b,1
item-211,Given a log line about SQL generation: Name the file most likely to contain the bug.,mistral-7b,0
item-211,Given a log line about SQL generation: Name the file most likely to contain the bug.,claude-haiku,1
item-211,Given a log line about SQL generation: Name the file most likely to contain the bug.,gpt-4o,0
item-211,Given a log line about SQL generation: Name the file most likely to contain the bug.,claude-sonnet,0
item-211,Given a log line about SQL generation: Name the file most likely to contain the bug.,gemini-flash,1
item-211,Given a log line about SQL generation: Name the file most likely to contain the bug.,qwen-72b,0
item-212,Given a PR description about date parsing: Give the smallest regex that matches all of these and nothing else.,gpt-4o-mini,1
item-212,Given a PR description about date parsing: Give the smallest regex that matches all of these and nothing else.,llama-3-8b,1
item-212,Given a PR description about date parsing: Give the smallest regex that matches all of these and nothing else.,mistral-7b,0
item-212,Given a PR description about date parsing: Give the smallest regex that matches all of these and nothing else.,claude-haiku,1
item-212,Given a PR description about date parsing: Give the smallest regex that matches all of these and nothing else.,gpt-4o,1
item-212,Given a PR description about date parsing: Give the smallest regex that matches all of these and nothing else.,claude-sonnet,0
item-212,Given a PR description about date parsing: Give the smallest regex that matches all of these and nothing else.,gemini-flash,1
item-212,Given a PR description about date parsing: Give the smallest regex that matches all of these and nothing else.,qwen-72b,1
item-213,Given a log line about unit conversion: Return the total as a number with no currency symbol.,gpt-4o-mini,0
item-213,Given a log line about unit conversion: Return the total as a number with no currency symbol.,llama-3-8b,0
item-213,Given a log line about unit conversion: Return the total as a number with no currency symbol.,mistral-7b,0
item-213,Given a log line about unit conversion: Return the total as a number with no currency symbol.,claude-haiku,1
item-213,Given a log line about unit conversion: Return the total as a number with no currency symbol.,gpt-4o,0
item-213,Given a log line about unit conversion: Return the total as a number with no currency symbol.,claude-sonnet,0
item-213,Given a log line about unit conversion: Return the total as a number with no currency symbol.,gemini-flash,1
item-213,Given a log line about unit conversion: Return the total as a number with no currency symbol.,qwen-72b,0
item-214,"Given an invoice about JSON extraction: Summarise what changed, in under twenty words.",gpt-4o-mini,1
item-214,"Given an invoice about JSON extraction: Summarise what changed, in under twenty words.",llama-3-8b,1
item-214,"Given an invoice about JSON extraction: Summarise what changed, in under twenty words.",mistral-7b,1
item-214,"Given an invoice about JSON extraction: Summarise what changed, in under twenty words.",claude-haiku,1
item-214,"Given an invoice about JSON extraction: Summarise what changed, in under twenty words.",gpt-4o,1
item-214,"Given an invoice about JSON extraction: Summarise what changed, in under twenty words.",claude-sonnet,1
item-214,"Given an invoice about JSON extraction: Summarise what changed, in under twenty words.",gemini-flash,0
item-214,"Given an invoice about JSON extraction: Summarise what changed, in under twenty words.",qwen-72b,0
item-215,Given a stack trace about summarisation: Rewrite this for a customer who is already annoyed.,gpt-4o-mini,1
item-215,Given a stack trace about summarisation: Rewrite this for a customer who is already annoyed.,llama-3-8b,0
item-215,Given a stack trace about summarisation: Rewrite this for a customer who is already annoyed.,mistral-7b,1
item-215,Given a stack trace about summarisation: Rewrite this for a customer who is already annoyed.,claude-haiku,1
item-215,Given a stack trace about summarisation: Rewrite this for a customer who is already annoyed.,gpt-4o,0
item-215,Given a stack trace about summarisation: Rewrite this for a customer who is already annoyed.,claude-sonnet,1
item-215,Given a stack trace about summarisation: Rewrite this for a customer who is already annoyed.,gemini-flash,0
item-215,Given a stack trace about summarisation: Rewrite this for a customer who is already annoyed.,qwen-72b,0
item-216,Given an invoice about code review: Extract every date and normalise it to ISO 8601.,gpt-4o-mini,1
